,0
away autonomy,1.0
forget sell,1.0
escalate quickly,1.0
stop semantic,1.0
send link,1.0
hmm interesting,1.0
business stace,1.0
like domestic,1.0
vaccine norestrictionsforme,1.0
happy introduce,1.0
think good,1.0
safe away,1.0
offer pay,1.0
yes like,1.0
tell moron,1.0
oh fuck,1.0
month matte,1.0
contortion ableg,1.0
novaccinepassportsanywhere donotcomply,1.0
tired bed,1.0
passport ableg,0.9991824164936919
way pandemic,0.9985794292613075
self exempt,0.9977574522532218
want split,0.9969959321840385
covid protocol,0.9960125597366025
child vaccinate,0.995045212788948
passport star,0.9947742092822318
global news,0.9915402769810537
turn vaccine,0.9910444153795672
fact covid,0.9884848461030156
privacy vaccine,0.9876805597831353
passport fake,0.9876789599193174
passport pedal,0.9876789599193174
programme vaccine,0.9876789599193174
bony vaccine,0.9876789599193174
lft vaccine,0.9876789599193174
passport sight,0.9876789599193174
burn vaccine,0.9876789599193174
conservative vaccine,0.9876789599193174
passport table,0.9876789599193174
passport scaremonger,0.9876789599193174
outbreak vaccine,0.9876789599193174
crying vaccine,0.9876789599193174
raise vaccine,0.9876789599193174
passport secure,0.9876789599193174
organize vaccine,0.9876789599193174
passport poll,0.9876789599193174
objective vaccine,0.9876789599193174
thought vaccine,0.9841577793069476
infection rate,0.9839779278523816
place covid,0.9830366858592358
want travel,0.982827602777861
nicola sturgeon,0.9819831664641475
mayor passport,0.9816202771092819
come enforce,0.9812837856063923
wait till,0.9806557673299485
meet gov,0.9805751538835201
gov mayor,0.9805751538835201
resist vaccine,0.9798915850701084
travel work,0.9793903472006595
enjoy life,0.9791007232189395
passport despite,0.9789183392552079
bank account,0.9776281153073875
react vaccine,0.9767648127765053
health covid,0.9765670844750471
passport consider,0.9763155905943315
mail vaccine,0.9759635548730372
require vaccination,0.9755504792554541
compulsory school,0.9746936983113915
pass compulsory,0.9746936983113915
old need,0.9735883616221439
allow people,0.9730729936781943
obtain vaccine,0.9728950848150896
albertans want,0.9725517001635968
lot people,0.9684729097653881
green pass,0.9674642345343807
encourage vaccine,0.9668616009707423
think people,0.966744987537747
ticket covid,0.9646659087881535
vaccinate case,0.9641636772314998
passport fund,0.9614046251105374
mean vaccine,0.9605655471346007
year old,0.958798199961565
pass learn,0.9579498758830821
online poll,0.956308848453645
partially vaccinate,0.9562253156642379
law enforcement,0.9556813842960059
ontario company,0.9556258550892516
build application,0.9556258550892516
company build,0.9556258550892516
large gathering,0.9540562931402898
unvaccinated vaccinate,0.953672334599192
new infection,0.9521344866418591
passport concert,0.9521235978944618
control vaccine,0.9516769396998879
tell people,0.949834610224217
passport wear,0.94943031090328
hello hello,0.9488371771374771
rush real,0.9474741884089795
plan rush,0.9474741884089795
health minister,0.9472913874162352
passport oh,0.9467853756632001
business open,0.9459810238815279
unvaccinated cause,0.9454056488327681
job vote,0.9452466112625373
like country,0.9432832953709136
right wing,0.9428795011523096
test hour,0.9427091110586773
pub restaurant,0.942553870262113
city consider,0.9424218486660942
tax dollar,0.9417013801423205
stop people,0.9403389808911586
event need,0.9373071752802568
authoritarian overreach,0.936664921654401
break leader,0.935300889919402
leader code,0.935300889919402
catch pass,0.9339360856086786
good idea,0.933029560801125
survival rate,0.9324895491731494
passport ab,0.9312500490439524
hope vaccine,0.9301691062655391
double vaccination,0.9295245902827872
people willing,0.9291122988446527
try implement,0.9285759581104911
think vaccinate,0.9283174716658866
person covid,0.928046242648408
mean people,0.9276945494958926
refuse entry,0.9274954426246078
country cybersecurity,0.9269147807134972
good covid,0.9266883443228575
vaccinepassport covid,0.9245434996215038
provincial responsibility,0.9243943357083726
think want,0.9239523076409675
passport literally,0.923930111442917
status vaccine,0.9238006408172343
access vaccine,0.9231477122199244
good old,0.9230918186957285
protest pass,0.9224389491621277
protect people,0.921768153412287
finally vaccine,0.9212232687489633
let people,0.9206451545543848
mention covid,0.9190667606028997
passport lead,0.9189840610514215
art vaccine,0.9181885502699405
discriminatory vaccine,0.9177383237385954
passport applicable,0.9174250872421158
outside vaccine,0.9167528024167795
snp vaccine,0.9166082756367895
passport racist,0.915696209875727
avoid lockdown,0.9155732227708201
like hitler,0.9149561867069691
indoor setting,0.9147800909282774
restaurant sport,0.9138977631814559
come effect,0.9138259122058267
decide want,0.9132689044105236
mandate need,0.9126897074937709
variant public,0.9126897074937709
longer contact,0.9126897074937709
timely manner,0.9126897074937709
manner vaccine,0.9126897074937709
trace timely,0.9126897074937709
use tech,0.9126897074937709
tech help,0.9126897074937709
increasingly overwhelmed,0.9126897074937709
unit increasingly,0.9126897074937709
overwhelmed longer,0.9126897074937709
claim discrimination,0.9122747155782147
discrimination business,0.9122747155782147
reduce spread,0.9119981648786373
tier society,0.9111104700482866
live bubble,0.9104537123906566
suggest vaccine,0.9103310686484446
passport risk,0.9087665754070764
passport revoke,0.9085755578359656
passport immunity,0.907835175377651
pass feature,0.9076458067691224
compatible covid,0.9076458067691224
passport dangerous,0.9072390583085096
transmit covid,0.9059004993864284
poll support,0.9058832804963566
useless vaccine,0.9035230053070479
public setting,0.9025873634324637
waste time,0.9015830375155197
big tech,0.9009231747001305
disgusting health,0.899475308006725
passport apartheid,0.898945116234502
pass mandatory,0.8982070414783762
essential service,0.8977896920082791
digital covid,0.8974884193886887
wo allow,0.8968052426888995
require business,0.8954716329365124
vaccine force,0.8948958554259269
lockdown humanity,0.8946096266523926
scheme lockdown,0.8946096266523926
humanity expose,0.8946096266523926
covid transmit,0.8940545272309919
passport charter,0.8940188144439118
work need,0.8932525825363898
people gather,0.8922205164490515
pass want,0.8921522626466021
week source,0.8909800938653489
fact vaccine,0.8895439527554531
insist vaccine,0.8888568934543215
cosatu introduction,0.8887544392988909
people apartheid,0.8887544392988909
beginning mark,0.886950240193265
booster need,0.8859292850802973
politician qr,0.8855940646738714
passport politician,0.8855940646738714
passport sake,0.8845398574206756
high vaccine,0.88446665428747
right protest,0.8843908424765674
versailles court,0.8839405076500582
compulsory health,0.8839405076500582
suspend compulsory,0.8839405076500582
passport process,0.8837178763504994
stupid vaccine,0.8803549348258866
pass phone,0.8796335053136002
certificate use,0.8794734634563306
booster vaccine,0.8791515690268691
pub club,0.8787469412636677
equivalent vaccine,0.8782015438235953
enter place,0.8773918386722717
passport fear,0.8769843111507596
venue workplace,0.876390962741924
workplace government,0.876390962741924
protester crowd,0.8759874427897748
enraged protester,0.8759874427897748
care unit,0.8759874427897748
crowd outside,0.8759874427897748
unit worker,0.8759874427897748
try alive,0.8759874427897748
worker try,0.8759874427897748
alive enraged,0.8759874427897748
opposition incoming,0.8759874427897748
intensive care,0.8759874427897748
far know,0.8757921299983245
passport molineux,0.8753467710979906
passport worried,0.8753467710979906
passport national,0.8753467710979906
passport australia,0.8753467710979906
plane train,0.8750049665561378
use business,0.8739257244826957
problem vaccine,0.8730502549514207
vaccine letter,0.8722818562093801
rd dose,0.8720618996391761
restriction include,0.8719479809934187
infection vaccine,0.8717713657501669
flu vaccine,0.8704177741546535
access non,0.8696832633871934
passport ridiculous,0.8691821654896317
like people,0.8677981977913152
work people,0.8653121190548008
passport domestic,0.864434231707023
enter venue,0.8642372886616349
deny access,0.8638103545340456
sun shine,0.8629895237209981
right health,0.8623429847483421
passport vaccinated,0.8601272991909479
province bring,0.8573761249235514
want use,0.8568743691422362
passport voter,0.8565126079045144
passport gt,0.8555602969234368
meaning vaccine,0.855239429973525
promote vaccine,0.8535051703567593
pass work,0.8528278325427125
passport collapse,0.8506633681248867
new covid,0.8505147412000333
stop pass,0.8504538618750221
holder vaccine,0.850159370602404
travel holiday,0.8496704357050051
vaccine certification,0.8490181432444259
domestic flight,0.8484808446399114
business want,0.8468710292158288
passport reason,0.8465257935360138
amp mask,0.84584474941341
require travel,0.8458064709148602
legal challenge,0.845420074707519
use term,0.845420074707519
help legal,0.845420074707519
challenge news,0.845420074707519
certificate vaccine,0.8453110770653416
control life,0.8452797027617974
vaccine people,0.8444187589537172
choose vaccine,0.8430486969743649
guarantee people,0.8426289503155949
jab receive,0.8426289503155949
young child,0.8420955056977983
employer right,0.841353707116343
passport albertan,0.8412312712781989
loud covid,0.8408254366392753
long pass,0.8404678218028679
read pass,0.8404678218028679
passport pledge,0.8402887126958336
passport escape,0.8401107760549472
expiration date,0.839642627567843
enter premise,0.8394413479273088
passport football,0.8387196390798044
actually work,0.8384765289855177
health province,0.8380708039385681
local medical,0.8380708039385681
library strike,0.8370147448006925
fully jabbed,0.8361239623215825
die vaccine,0.8355838418332213
jab england,0.8351038410071739
vaccination mandatory,0.8349105944825099
event covid,0.8345023969132963
need head,0.8333284261584472
huge number,0.833137309610526
cdnpoli elxn,0.8329637684174103
passport medical,0.8320393764733798
amp require,0.8315638038589045
passport normal,0.8313511897985655
passport massive,0.8310319583871741
prove ve,0.8304066207484153
send info,0.8293177331192771
record vaccination,0.8285861472476879
parliament away,0.8282415595152025
pass parliament,0.8282415595152025
way life,0.8280396510407673
venue soon,0.8273205856715085
risk venue,0.8273205856715085
introduce high,0.8273205856715085
code hack,0.8263122442348118
vaccine help,0.8257280124280375
rd jab,0.8252728429248227
population fully,0.8247968215795476
significant surge,0.8247208580163298
school return,0.8247208580163298
return warn,0.8247208580163298
case school,0.8247208580163298
passport election,0.8245898094637971
vaccine novaccinepassportsanywhere,0.8245898094637971
picture support,0.8245898094637971
break law,0.8242731461644901
medical reason,0.8235130638628849
trip exciting,0.8234412965134961
health order,0.8232301497080583
need hell,0.8232236071683783
fund province,0.8223175019622687
need passport,0.8221501758560146
vaccinate use,0.8208268504413645
big event,0.8207843714660665
text message,0.8207814348239812
toolbox plan,0.8196664172219799
covid safe,0.8188596271414921
digital version,0.8184399412626893
expert quebec,0.8184060473320227
source thesix,0.817288523201284
come region,0.817288523201284
election vaccine,0.8166032057095198
set roll,0.8165279369087315
hawaii set,0.8165279369087315
bar business,0.8165279369087315
need vaccinate,0.8161273998850062
know info,0.8157072327240478
paper vaccine,0.8156262413306994
people freedom,0.8140198570062611
manifs aout,0.8139047146190989
paper vaccinate,0.813778734092282
passport piece,0.813778734092282
application download,0.8136401617538047
able attend,0.8135539511709184
msp riddled,0.8132325946303465
unveil vaccine,0.8129272042272493
passport information,0.8120635992289034
passport club,0.811830981603667
vote snp,0.8116145189207271
apparently need,0.8103393269015227
group people,0.8101034687932241
